timestamp_local,timestamp_utc,BG_long_ct_per_kWh,BG_short_ct_per_kWh,source_file
2024-07-30 22:00:00+02:00,2024-07-30 20:00:00+00:00,-2.54,72.28,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-30 22:15:00+02:00,2024-07-30 20:15:00+00:00,-1.6,51.95,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-30 22:30:00+02:00,2024-07-30 20:30:00+00:00,-0.82,12.69,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-30 22:45:00+02:00,2024-07-30 20:45:00+00:00,-4.79,12.45,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-30 23:00:00+02:00,2024-07-30 21:00:00+00:00,-3.12,62.86,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-30 23:15:00+02:00,2024-07-30 21:15:00+00:00,-2.23,30.32,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-30 23:30:00+02:00,2024-07-30 21:30:00+00:00,-4.82,15.11,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-30 23:45:00+02:00,2024-07-30 21:45:00+00:00,-10.02,6.49,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 00:00:00+02:00,2024-07-30 22:00:00+00:00,-9.85,28.14,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 00:15:00+02:00,2024-07-30 22:15:00+00:00,-5.1,18.29,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 00:30:00+02:00,2024-07-30 22:30:00+00:00,-5.8,6.62,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 00:45:00+02:00,2024-07-30 22:45:00+00:00,-16.02,6.62,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 01:00:00+02:00,2024-07-30 23:00:00+00:00,-7.98,19.05,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 01:15:00+02:00,2024-07-30 23:15:00+00:00,-0.81,10.84,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 01:30:00+02:00,2024-07-30 23:30:00+00:00,-0.65,10.67,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 01:45:00+02:00,2024-07-30 23:45:00+00:00,-4.12,10.49,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 02:00:00+02:00,2024-07-31 00:00:00+00:00,-2.07,27.5,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 02:15:00+02:00,2024-07-31 00:15:00+00:00,1.04,19.76,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 02:30:00+02:00,2024-07-31 00:30:00+00:00,0.47,10.95,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 02:45:00+02:00,2024-07-31 00:45:00+00:00,-1.69,10.85,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 03:00:00+02:00,2024-07-31 01:00:00+00:00,0.08,35.07,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 03:15:00+02:00,2024-07-31 01:15:00+00:00,3.36,31.73,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 03:30:00+02:00,2024-07-31 01:30:00+00:00,0.8,15.19,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 03:45:00+02:00,2024-07-31 01:45:00+00:00,0.79,10.07,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 04:00:00+02:00,2024-07-31 02:00:00+00:00,0.18,15.49,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 04:15:00+02:00,2024-07-31 02:15:00+00:00,0.24,10.86,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 04:30:00+02:00,2024-07-31 02:30:00+00:00,0.3,11.66,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 04:45:00+02:00,2024-07-31 02:45:00+00:00,-2.23,11.5,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 05:00:00+02:00,2024-07-31 03:00:00+00:00,-4.78,4.84,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 05:15:00+02:00,2024-07-31 03:15:00+00:00,-4.71,4.84,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 05:30:00+02:00,2024-07-31 03:30:00+00:00,-0.46,18.41,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 05:45:00+02:00,2024-07-31 03:45:00+00:00,0.12,19.56,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 06:00:00+02:00,2024-07-31 04:00:00+00:00,-10.36,12.93,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 06:15:00+02:00,2024-07-31 04:15:00+00:00,-1.03,13.18,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 06:30:00+02:00,2024-07-31 04:30:00+00:00,0.11,17.01,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 06:45:00+02:00,2024-07-31 04:45:00+00:00,-1.89,14.73,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 07:00:00+02:00,2024-07-31 05:00:00+00:00,-4.62,5.37,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 07:15:00+02:00,2024-07-31 05:15:00+00:00,-4.5,5.37,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 07:30:00+02:00,2024-07-31 05:30:00+00:00,-4.41,5.37,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 07:45:00+02:00,2024-07-31 05:45:00+00:00,-4.12,12.24,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 08:00:00+02:00,2024-07-31 06:00:00+00:00,-3.05,14.48,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 08:15:00+02:00,2024-07-31 06:15:00+00:00,-13.88,13.79,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 08:30:00+02:00,2024-07-31 06:30:00+00:00,-18.75,5.35,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 08:45:00+02:00,2024-07-31 06:45:00+00:00,-27.5,5.35,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 09:00:00+02:00,2024-07-31 07:00:00+00:00,-14.25,5.26,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 09:15:00+02:00,2024-07-31 07:15:00+00:00,-29.61,5.26,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 09:30:00+02:00,2024-07-31 07:30:00+00:00,-37.04,5.26,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 09:45:00+02:00,2024-07-31 07:45:00+00:00,-42.92,5.26,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 10:00:00+02:00,2024-07-31 08:00:00+00:00,-28.09,13.01,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 10:15:00+02:00,2024-07-31 08:15:00+00:00,-9.92,14.1,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 10:30:00+02:00,2024-07-31 08:30:00+00:00,-15.39,4.83,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 10:45:00+02:00,2024-07-31 08:45:00+00:00,-28.66,4.83,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 11:00:00+02:00,2024-07-31 09:00:00+00:00,-14.69,17.64,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 11:15:00+02:00,2024-07-31 09:15:00+00:00,-1.98,16.04,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 11:30:00+02:00,2024-07-31 09:30:00+00:00,-1.13,10.51,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 11:45:00+02:00,2024-07-31 09:45:00+00:00,-4.8,11.45,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 12:00:00+02:00,2024-07-31 10:00:00+00:00,-2.7,11.49,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 12:15:00+02:00,2024-07-31 10:15:00+00:00,-1.83,11.19,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 12:30:00+02:00,2024-07-31 10:30:00+00:00,1.97,23.84,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 12:45:00+02:00,2024-07-31 10:45:00+00:00,-1.68,54.94,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 13:00:00+02:00,2024-07-31 11:00:00+00:00,-1.91,23.54,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 13:15:00+02:00,2024-07-31 11:15:00+00:00,1.53,54.24,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 13:30:00+02:00,2024-07-31 11:30:00+00:00,1.53,162.24,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 13:45:00+02:00,2024-07-31 11:45:00+00:00,1.53,529.88,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 14:00:00+02:00,2024-07-31 12:00:00+00:00,2.25,467.97,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 14:15:00+02:00,2024-07-31 12:15:00+00:00,2.25,280.15,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 14:30:00+02:00,2024-07-31 12:30:00+00:00,2.27,111.13,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 14:45:00+02:00,2024-07-31 12:45:00+00:00,2.27,180.06,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 15:00:00+02:00,2024-07-31 13:00:00+00:00,-3.33,73.69,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 15:15:00+02:00,2024-07-31 13:15:00+00:00,-3.02,59.27,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 15:30:00+02:00,2024-07-31 13:30:00+00:00,-0.97,45.11,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 15:45:00+02:00,2024-07-31 13:45:00+00:00,2.76,82.26,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 16:00:00+02:00,2024-07-31 14:00:00+00:00,-0.85,69.27,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 16:15:00+02:00,2024-07-31 14:15:00+00:00,-0.74,72.12,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 16:30:00+02:00,2024-07-31 14:30:00+00:00,-0.41,74.43,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 16:45:00+02:00,2024-07-31 14:45:00+00:00,-0.85,72.22,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 17:00:00+02:00,2024-07-31 15:00:00+00:00,-3.11,116.86,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 17:15:00+02:00,2024-07-31 15:15:00+00:00,-8.13,125.46,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 17:30:00+02:00,2024-07-31 15:30:00+00:00,-3.66,85.19,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 17:45:00+02:00,2024-07-31 15:45:00+00:00,-7.56,83.74,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 18:00:00+02:00,2024-07-31 16:00:00+00:00,-39.1,103.64,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 18:15:00+02:00,2024-07-31 16:15:00+00:00,-26.11,65.23,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 18:30:00+02:00,2024-07-31 16:30:00+00:00,-17.64,51.45,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 18:45:00+02:00,2024-07-31 16:45:00+00:00,-3.96,44.52,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 19:00:00+02:00,2024-07-31 17:00:00+00:00,-2.43,19.1,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 19:15:00+02:00,2024-07-31 17:15:00+00:00,-0.37,19.88,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 19:30:00+02:00,2024-07-31 17:30:00+00:00,-1.36,10.47,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 19:45:00+02:00,2024-07-31 17:45:00+00:00,-4.68,15.92,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 20:00:00+02:00,2024-07-31 18:00:00+00:00,-1.83,5.31,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 20:15:00+02:00,2024-07-31 18:15:00+00:00,-4.26,11.98,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 20:30:00+02:00,2024-07-31 18:30:00+00:00,-4.21,5.31,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 20:45:00+02:00,2024-07-31 18:45:00+00:00,-15.41,5.31,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 21:00:00+02:00,2024-07-31 19:00:00+00:00,-3.25,5.38,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 21:15:00+02:00,2024-07-31 19:15:00+00:00,-9.04,5.38,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 21:30:00+02:00,2024-07-31 19:30:00+00:00,-14.08,5.38,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 21:45:00+02:00,2024-07-31 19:45:00+00:00,-32.9,5.38,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 22:00:00+02:00,2024-07-31 20:00:00+00:00,-9.91,5.64,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 22:15:00+02:00,2024-07-31 20:15:00+00:00,-9.25,5.64,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 22:30:00+02:00,2024-07-31 20:30:00+00:00,-10.04,5.64,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 22:45:00+02:00,2024-07-31 20:45:00+00:00,-22.58,5.64,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 23:00:00+02:00,2024-07-31 21:00:00+00:00,-5.14,20.61,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 23:15:00+02:00,2024-07-31 21:15:00+00:00,-4.12,10.88,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 23:30:00+02:00,2024-07-31 21:30:00+00:00,-9.8,5.42,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-07-31 23:45:00+02:00,2024-07-31 21:45:00+00:00,-27.99,5.42,swissgrid-prices-for-balance-energy_240701-240801.xlsx
2024-08-01 00:00:00+02:00,2024-07-31 22:00:00+00:00,-21.56,44.63,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 00:15:00+02:00,2024-07-31 22:15:00+00:00,-1.87,12.32,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 00:30:00+02:00,2024-07-31 22:30:00+00:00,-1.5,11.3,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 00:45:00+02:00,2024-07-31 22:45:00+00:00,-16.47,11.3,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 01:00:00+02:00,2024-07-31 23:00:00+00:00,-6.33,14.83,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 01:15:00+02:00,2024-07-31 23:15:00+00:00,-1.01,11.32,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 01:30:00+02:00,2024-07-31 23:30:00+00:00,-1.1,11.31,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 01:45:00+02:00,2024-07-31 23:45:00+00:00,-3.8,11.31,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 02:00:00+02:00,2024-08-01 00:00:00+00:00,-2.33,16.36,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 02:15:00+02:00,2024-08-01 00:15:00+00:00,-2.0,17.37,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 02:30:00+02:00,2024-08-01 00:30:00+00:00,-2.65,22.25,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 02:45:00+02:00,2024-08-01 00:45:00+00:00,-5.64,11.01,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 03:00:00+02:00,2024-08-01 01:00:00+00:00,-3.44,11.18,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 03:15:00+02:00,2024-08-01 01:15:00+00:00,-1.0,11.07,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 03:30:00+02:00,2024-08-01 01:30:00+00:00,-1.0,11.06,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 03:45:00+02:00,2024-08-01 01:45:00+00:00,-1.12,11.06,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 04:00:00+02:00,2024-08-01 02:00:00+00:00,-1.0,10.99,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 04:15:00+02:00,2024-08-01 02:15:00+00:00,-1.01,10.96,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 04:30:00+02:00,2024-08-01 02:30:00+00:00,-0.99,10.96,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 04:45:00+02:00,2024-08-01 02:45:00+00:00,-1.07,10.97,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 05:00:00+02:00,2024-08-01 03:00:00+00:00,-1.11,11.26,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 05:15:00+02:00,2024-08-01 03:15:00+00:00,-1.07,11.14,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 05:30:00+02:00,2024-08-01 03:30:00+00:00,-1.05,11.21,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 05:45:00+02:00,2024-08-01 03:45:00+00:00,-1.07,11.3,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 06:00:00+02:00,2024-08-01 04:00:00+00:00,-1.19,11.74,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 06:15:00+02:00,2024-08-01 04:15:00+00:00,-1.87,11.5,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 06:30:00+02:00,2024-08-01 04:30:00+00:00,-1.65,11.62,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 06:45:00+02:00,2024-08-01 04:45:00+00:00,-4.8,11.49,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 07:00:00+02:00,2024-08-01 05:00:00+00:00,-5.72,13.93,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 07:15:00+02:00,2024-08-01 05:15:00+00:00,-1.59,12.15,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 07:30:00+02:00,2024-08-01 05:30:00+00:00,-1.68,12.2,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 07:45:00+02:00,2024-08-01 05:45:00+00:00,-1.92,11.94,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 08:00:00+02:00,2024-08-01 06:00:00+00:00,-1.4,12.19,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 08:15:00+02:00,2024-08-01 06:15:00+00:00,-3.2,11.91,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 08:30:00+02:00,2024-08-01 06:30:00+00:00,-2.27,11.74,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 08:45:00+02:00,2024-08-01 06:45:00+00:00,-1.84,12.15,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 09:00:00+02:00,2024-08-01 07:00:00+00:00,-2.42,75.42,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 09:15:00+02:00,2024-08-01 07:15:00+00:00,-1.13,78.0,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 09:30:00+02:00,2024-08-01 07:30:00+00:00,3.39,61.82,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 09:45:00+02:00,2024-08-01 07:45:00+00:00,-0.99,55.45,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 10:00:00+02:00,2024-08-01 08:00:00+00:00,-4.53,100.82,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 10:15:00+02:00,2024-08-01 08:15:00+00:00,-3.3,72.88,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 10:30:00+02:00,2024-08-01 08:30:00+00:00,-2.16,9.13,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 10:45:00+02:00,2024-08-01 08:45:00+00:00,-5.34,12.89,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 11:00:00+02:00,2024-08-01 09:00:00+00:00,-1.78,28.87,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 11:15:00+02:00,2024-08-01 09:15:00+00:00,3.28,54.16,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 11:30:00+02:00,2024-08-01 09:30:00+00:00,-0.99,41.24,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 11:45:00+02:00,2024-08-01 09:45:00+00:00,-4.36,43.03,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 12:00:00+02:00,2024-08-01 10:00:00+00:00,-3.62,21.05,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 12:15:00+02:00,2024-08-01 10:15:00+00:00,-33.31,9.02,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 12:30:00+02:00,2024-08-01 10:30:00+00:00,-48.41,6.91,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 12:45:00+02:00,2024-08-01 10:45:00+00:00,-14.64,6.86,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 13:00:00+02:00,2024-08-01 11:00:00+00:00,-6.23,8.86,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 13:15:00+02:00,2024-08-01 11:15:00+00:00,-1.91,9.57,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 13:30:00+02:00,2024-08-01 11:30:00+00:00,-1.9,9.62,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 13:45:00+02:00,2024-08-01 11:45:00+00:00,-2.1,9.5,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 14:00:00+02:00,2024-08-01 12:00:00+00:00,-1.0,147.66,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 14:15:00+02:00,2024-08-01 12:15:00+00:00,-3.29,111.51,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 14:30:00+02:00,2024-08-01 12:30:00+00:00,-2.66,12.32,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 14:45:00+02:00,2024-08-01 12:45:00+00:00,-1.99,12.21,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 15:00:00+02:00,2024-08-01 13:00:00+00:00,-2.34,13.62,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 15:15:00+02:00,2024-08-01 13:15:00+00:00,-2.51,12.52,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 15:30:00+02:00,2024-08-01 13:30:00+00:00,-2.03,12.83,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 15:45:00+02:00,2024-08-01 13:45:00+00:00,-9.99,18.6,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 16:00:00+02:00,2024-08-01 14:00:00+00:00,-82.29,39.32,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 16:15:00+02:00,2024-08-01 14:15:00+00:00,-233.19,39.5,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 16:30:00+02:00,2024-08-01 14:30:00+00:00,-127.11,28.27,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 16:45:00+02:00,2024-08-01 14:45:00+00:00,-199.0,28.22,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 17:00:00+02:00,2024-08-01 15:00:00+00:00,-340.76,13.34,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 17:15:00+02:00,2024-08-01 15:15:00+00:00,-275.48,13.34,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 17:30:00+02:00,2024-08-01 15:30:00+00:00,-403.89,13.34,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 17:45:00+02:00,2024-08-01 15:45:00+00:00,-140.47,8.36,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 18:00:00+02:00,2024-08-01 16:00:00+00:00,-89.7,7.04,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 18:15:00+02:00,2024-08-01 16:15:00+00:00,-73.9,7.04,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 18:30:00+02:00,2024-08-01 16:30:00+00:00,-34.09,34.06,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 18:45:00+02:00,2024-08-01 16:45:00+00:00,-6.92,62.92,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 19:00:00+02:00,2024-08-01 17:00:00+00:00,-18.21,12.36,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 19:15:00+02:00,2024-08-01 17:15:00+00:00,-16.5,11.92,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 19:30:00+02:00,2024-08-01 17:30:00+00:00,-18.01,17.64,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 19:45:00+02:00,2024-08-01 17:45:00+00:00,-20.49,24.0,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 20:00:00+02:00,2024-08-01 18:00:00+00:00,-4.21,11.73,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 20:15:00+02:00,2024-08-01 18:15:00+00:00,-6.88,11.61,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 20:30:00+02:00,2024-08-01 18:30:00+00:00,-6.77,10.58,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 20:45:00+02:00,2024-08-01 18:45:00+00:00,-9.2,10.73,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 21:00:00+02:00,2024-08-01 19:00:00+00:00,-9.04,10.58,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 21:15:00+02:00,2024-08-01 19:15:00+00:00,-4.4,10.59,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 21:30:00+02:00,2024-08-01 19:30:00+00:00,-4.24,10.58,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 21:45:00+02:00,2024-08-01 19:45:00+00:00,-15.82,10.56,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 22:00:00+02:00,2024-08-01 20:00:00+00:00,-14.6,10.64,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 22:15:00+02:00,2024-08-01 20:15:00+00:00,-3.39,10.6,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 22:30:00+02:00,2024-08-01 20:30:00+00:00,-2.66,10.57,swissgrid-prices-for-balance-energy_240801-240901.xlsx
2024-08-01 22:45:00+02:00,2024-08-01 20:45:00+00:00,-11.11,10.58,swissgrid-prices-for-balance-energy_240801-240901.xlsx
